1642434964000,20.0
1642435022000,20.0
1642435082000,20.0
1642435142000,20.0
1642435203000,20.0
1642435262000,20.0
1642435324000,20.0
1642435383000,20.0
1642435444000,20.0
1642435503000,20.0
1642492005000,20.0
1642492032000,21.0
1642492085000,21.0
1642492142000,21.0
1642492205000,21.0
1642492262000,21.0
1642492322000,21.0
1642492384000,21.0
1642492442000,21.0
1642492502000,21.0
1642492565000,21.0
1642492622000,21.0
1642492682000,21.0
1642492742000,21.0
1642492805000,21.0
1642492862000,21.0
1642492922000,21.0
1642492982000,21.0
1642493042000,21.0
1642493102000,21.0
1642493168000,21.0
1642493222000,21.0
1642493282000,21.0
1642493345000,21.0
1642493405000,21.0
1642493462000,21.0
1642493522000,21.0
1642493585000,21.0
1642493642000,21.0
1642493702000,21.0
1642493763000,21.0
1642493824000,21.0
1642493885000,21.0
1642493942000,21.0
1642494002000,21.0
1642494062000,21.0
1642494122000,21.0
1642494184000,21.0
1642494242000,21.0
1642494302000,21.0
1642494368000,21.0
1642494422000,21.0
1642494483000,21.0
1642494542000,21.0
1642494605000,21.0
1642494662000,21.0
1642494722000,21.0
1642494785000,21.0
1642494842000,21.0
1642494905000,21.0
1642494962000,21.0
1642495022000,21.0
1642495082000,21.0
1642495142000,21.0
1642495203000,21.0
1642495262000,21.0
1642495322000,21.0
1642495382000,21.0
1642495442000,21.0
1642495502000,21.0
1642495563000,21.0
1642495622000,21.0
1642495683000,21.0
1642495744000,21.0
1642495805000,21.0
1642495862000,21.0
1642495929000,22.0
1642495985000,21.0
1642496042000,22.0
1642496105000,22.0
1642496162000,22.0
1642496222000,22.0
1642496282000,22.0
1642496342000,22.0
1642496402000,22.0
1642496462000,22.0
1642496525000,22.0
1642496592000,22.0
1642496642000,22.0
1642496702000,22.0
1642496762000,22.0
1642496822000,22.0
1642496883000,22.0
1642496944000,22.0
1642497007000,22.0
1642497062000,22.0
1642497122000,22.0
1642497182000,22.0
1642497242000,22.0
1642497304000,22.0
1642497362000,22.0
1642497424000,22.0
1642497482000,22.0
1642497545000,22.0
1642497602000,22.0
1642497662000,22.0
1642497724000,22.0
1642497783000,22.0
1642497847000,22.0
1642497902000,22.0
1642497967000,22.0
1642498024000,22.0
1642498083000,22.0
1642498142000,22.0
1642498204000,22.0
1642498262000,22.0
1642498322000,22.0
1642498382000,22.0
1642498442000,22.0
1642498502000,22.0
1642498562000,22.0
1642498622000,22.0
1642498685000,22.0
1642498742000,22.0
1642498802000,22.0
1642498862000,22.0
1642498923000,22.0
1642498982000,22.0
1642499042000,22.0
1642499102000,22.0
1642499162000,22.0
1642499225000,22.0
1642499285000,22.0
1642499349000,22.0
1642499403000,22.0
1642499462000,22.0
1642499527000,22.0
1642499585000,22.0
1642499647000,22.0
1642499702000,22.0
1642499775000,22.0
1642499822000,22.0
1642499890000,22.0
1642499942000,22.0
1642500003000,22.0
1642500062000,22.0
1642500122000,22.0
1642500185000,22.0
1642500245000,22.0
1642500304000,22.0
1642500365000,22.0
1642500429000,22.0
1642500482000,22.0
1642500547000,22.0
1642500605000,22.0
1642500662000,22.0
1642500722000,22.0
1642500785000,22.0
1642500842000,22.0
1642500902000,22.0
1642500962000,22.0
1642501024000,22.0
1642501082000,22.0
1642501142000,22.0
1642501202000,22.0
1642501262000,22.0
1642501322000,22.0
1642501382000,22.0
1642501442000,22.0
1642501502000,22.0
1642501562000,22.0
1642501622000,22.0
1642501682000,22.0
1642501742000,22.0
1642501803000,22.0
1642501862000,22.0
1642501927000,22.0
1642501982000,22.0
1642502043000,22.0
1642502102000,22.0
1642502162000,22.0
1642502222000,22.0
1642502282000,22.0
1642502357000,23.0
1642502405000,22.0
1642502462000,22.0
1642502523000,22.0
1642502582000,22.0
1642502642000,22.0
1642502702000,22.0
1642502762000,22.0
1642502822000,22.0
1642502882000,22.0
1642502942000,22.0
1642503003000,22.0
1642503062000,22.0
1642503122000,22.0
1642503182000,22.0
1642503242000,22.0
1642503302000,22.0
1642503363000,22.0
1642503424000,22.0
1642503482000,22.0
1642503542000,22.0
1642503602000,22.0
1642503662000,22.0
1642503725000,22.0
1642503782000,22.0
1642503843000,22.0
1642503902000,22.0
1642503965000,22.0
1642504022000,22.0
1642504082000,22.0
1642504142000,22.0
1642504204000,22.0
1642504263000,22.0
1642504324000,22.0
1642504383000,22.0
1642504442000,22.0
1642504503000,22.0
1642504562000,22.0
1642504622000,22.0
1642504682000,22.0
1642504745000,22.0
1642504802000,22.0
1642504862000,22.0
1642504922000,22.0
1642504982000,22.0
1642505042000,22.0
1642505112000,22.0
1642505165000,22.0
1642505225000,22.0
1642505282000,22.0
1642505345000,22.0
1642505402000,22.0
1642505470000,22.0
1642505522000,22.0
1642505587000,22.0
1642505642000,22.0
1642505702000,22.0
1642505762000,22.0
1642505822000,22.0
1642505885000,22.0
1642505942000,22.0
1642506002000,22.0
1642506062000,22.0
1642506122000,22.0
1642506184000,22.0
1642506242000,22.0
1642506302000,22.0
1642506364000,22.0
1642506427000,22.0
1642506485000,22.0
1642506544000,22.0
1642506603000,22.0
1642506667000,22.0
1642506722000,22.0
1642506782000,22.0
1642506845000,22.0
1642506902000,22.0
1642506964000,22.0
1642507022000,22.0
1642507082000,22.0
1642507142000,22.0
1642507202000,22.0
1642507262000,22.0
1642507322000,22.0
1642507407000,22.0
1642507442000,22.0
1642507502000,22.0
1642507564000,22.0
1642507624000,22.0
1642507682000,22.0
1642507742000,22.0
1642507802000,22.0
1642507862000,22.0
1642507922000,22.0
1642507982000,22.0
1642508043000,22.0
1642508102000,22.0
1642508163000,22.0
1642508222000,22.0
1642508290000,22.0
1642508342000,22.0
1642508402000,22.0
1642508465000,22.0
1642508527000,22.0
1642508585000,22.0
1642508642000,22.0
1642508702000,22.0
1642508762000,22.0
1642508823000,22.0
1642508882000,22.0
1642508945000,22.0
1642509002000,22.0
1642509062000,22.0
1642509125000,22.0
1642509182000,22.0
1642509242000,22.0
1642509303000,22.0
1642509362000,22.0
1642509425000,22.0
1642509487000,22.0
1642509545000,22.0
1642509602000,22.0
1642509662000,22.0
1642509730000,22.0
1642509782000,22.0
1642509842000,22.0
1642509905000,22.0
1642509964000,22.0
1642510027000,22.0
1642510082000,22.0
1642510145000,22.0
1642510202000,22.0
1642510270000,22.0
1642510322000,22.0
1642510383000,22.0
1642510449000,22.0
1642510503000,22.0
1642510564000,22.0
1642510628000,22.0
1642510682000,22.0
1642510745000,22.0
1642510802000,22.0
1642510862000,22.0
1642510924000,22.0
1642510984000,22.0
1642511045000,22.0
1642511102000,22.0
1642511163000,22.0
1642511224000,22.0
1642511283000,22.0
1642511345000,22.0
1642511415000,22.0
1642511462000,22.0
1642511522000,22.0
1642511582000,22.0
1642511642000,22.0
1642511702000,22.0
1642511762000,22.0
1642511822000,22.0
1642511882000,22.0
1642511942000,22.0
1642512005000,22.0
1642512062000,22.0
1642512122000,22.0
1642512185000,22.0
1642512242000,22.0
1642512303000,22.0
1642512362000,22.0
1642512422000,22.0
1642512482000,22.0
1642512542000,22.0
1642512602000,22.0
1642512662000,22.0
1642512722000,22.0
1642512787000,22.0
1642512842000,22.0
1642512902000,22.0
1642512962000,22.0
1642513022000,22.0
1642513082000,22.0
1642513145000,22.0
1642513202000,22.0
1642513262000,22.0
1642513324000,22.0
1642513382000,22.0
1642513444000,22.0
1642513504000,22.0
1642513563000,22.0
1642513622000,22.0
1642513682000,22.0
1642513749000,22.0
1642513804000,22.0
1642513863000,22.0
1642513922000,22.0
1642513983000,22.0
1642514042000,22.0
1642514102000,22.0
1642514162000,22.0
1642514225000,22.0
1642514285000,22.0
1642514342000,22.0
1642514402000,22.0
1642514462000,22.0
1642514522000,22.0
1642514587000,22.0
1642514642000,22.0
1642514702000,22.0
1642514762000,22.0
1642514822000,22.0
1642514890000,22.0
1642514957000,22.0
1642515002000,22.0
1642515068000,22.0
1642515124000,22.0
1642515183000,22.0
1642515242000,22.0
1642515302000,22.0
1642515365000,22.0
1642515422000,22.0
1642515482000,22.0
1642515543000,22.0
1642515602000,22.0
1642515668000,22.0
1642515722000,22.0
1642515785000,22.0
1642515847000,22.0
1642515905000,22.0
1642515962000,22.0
1642516022000,22.0
1642516082000,22.0
1642516142000,22.0
1642516202000,22.0
1642516269000,22.0
1642516323000,22.0
1642516384000,22.0
1642516445000,22.0
1642516507000,22.0
1642516562000,22.0
1642516622000,22.0
1642516682000,22.0
1642516745000,22.0
1642516805000,22.0
1642516862000,22.0
1642516922000,22.0
1642516982000,22.0
